[2019-03-03 13:07:20:0456] | CInterfaceManager.cpp-L4755: CamCtrl[2040003], GigE SDKVersion(2040003), DriverVersion(2040003)
[2019-03-03 13:07:27:0457] | CInterfaceManager.cpp-L1122: remalloc RecvBuf succeed, [309248]
[2019-03-03 13:07:27:0488] | CInterfaceManager.cpp-L4396: Camctrl RecvThread Start, ThreadId[512]
[2019-03-03 13:07:27:0488] | CInterfaceManager.cpp-L4226: Camctrl DisplayThread Start, ThreadId[10956]
[2019-03-03 13:07:32:0288] | CInterfaceManager.cpp-L4384: DisplayProcess exit
[2019-03-03 13:07:32:0288] | CInterfaceManager.cpp-L4591: RecvThreadProcess exit
[2019-03-03 13:07:51:0576] | CInterfaceManager.cpp-L4755: CamCtrl[2040003], GigE SDKVersion(2040003), DriverVersion(2040003)
[2019-03-03 13:07:52:0360] | CInterfaceManager.cpp-L1122: remalloc RecvBuf succeed, [309248]
[2019-03-03 13:07:52:0390] | CInterfaceManager.cpp-L4396: Camctrl RecvThread Start, ThreadId[11208]
[2019-03-03 13:07:52:0390] | CInterfaceManager.cpp-L4226: Camctrl DisplayThread Start, ThreadId[10148]
[2019-03-03 13:07:56:0890] | CInterfaceManager.cpp-L4384: DisplayProcess exit
[2019-03-03 13:07:56:0890] | CInterfaceManager.cpp-L4591: RecvThreadProcess exit
Info    2020-09-04 15:38:47:0713  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1048)  ProcessName:VisionMix.exe(26592)     Description:[MV_CC_DestroyHandle] return[0x0]     Solution:
Info    2020-09-04 15:41:35:0322  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(25856)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 15:41:35:0322  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 15:41:35:0323  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(25856)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 15:41:35:0777  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 15:41:35:0777  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 15:41:36:0344  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(25856)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 15:41:36:0391  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(25856)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[3130]     Solution:
Info    2020-09-04 15:41:36:0391  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(25856)     Description:The callback has been registered     Solution:
Info    2020-09-04 15:41:36:0391  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:41:36:0392  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(25856)     Description:CamCtrl RecvThread Start, ThreadId[25384]     Solution:
Info    2020-09-04 15:41:36:0392  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(25856)     Description:CamCtrl Display Thread Start, ThreadId[10676]     Solution:
Error   2020-09-04 15:41:36:0660  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2576)  ProcessName:VisionMix.exe(25856)     Description:SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]     Solution:
Error   2020-09-04 15:41:36:0660  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4174)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_SetEnumValue] Property[ExposureAuto], Value[0], return[0x80000106]     Solution:
Info    2020-09-04 15:41:46:0459  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L2069)  ProcessName:VisionMix.exe(25856)     Description:[StopGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:41:46:0459  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6639)  ProcessName:VisionMix.exe(25856)     Description:RecvThread Process Exit     Solution:
Info    2020-09-04 15:41:46:0476  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6447)  ProcessName:VisionMix.exe(25856)     Description:Display process exit     Solution:
Info    2020-09-04 15:41:46:0787  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1434)  ProcessName:VisionMix.exe(25856)     Description:[CloseDevice] return[0x0]     Solution:
Info    2020-09-04 15:41:46:0788  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1048)  ProcessName:VisionMix.exe(25856)     Description:[MV_CC_DestroyHandle] return[0x0]     Solution:
Info    2020-09-04 15:42:59:0845  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(25636)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 15:42:59:0846  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 15:42:59:0847  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(25636)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 15:43:00:0303  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 15:43:00:0303  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 15:43:00:0820  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(25636)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 15:43:00:0863  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(25636)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[3215]     Solution:
Info    2020-09-04 15:43:00:0864  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(25636)     Description:The callback has been registered     Solution:
Info    2020-09-04 15:43:00:0864  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:43:00:0864  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(25636)     Description:CamCtrl RecvThread Start, ThreadId[25408]     Solution:
Info    2020-09-04 15:43:00:0865  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(25636)     Description:CamCtrl Display Thread Start, ThreadId[25776]     Solution:
Error   2020-09-04 15:43:01:0122  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2576)  ProcessName:VisionMix.exe(25636)     Description:SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]     Solution:
Error   2020-09-04 15:43:01:0122  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4174)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_SetEnumValue] Property[ExposureAuto], Value[0], return[0x80000106]     Solution:
Info    2020-09-04 15:43:16:0818  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L2069)  ProcessName:VisionMix.exe(25636)     Description:[StopGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:43:16:0818  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6639)  ProcessName:VisionMix.exe(25636)     Description:RecvThread Process Exit     Solution:
Info    2020-09-04 15:43:16:0890  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6447)  ProcessName:VisionMix.exe(25636)     Description:Display process exit     Solution:
Info    2020-09-04 15:43:17:0381  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1434)  ProcessName:VisionMix.exe(25636)     Description:[CloseDevice] return[0x0]     Solution:
Info    2020-09-04 15:43:17:0382  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1048)  ProcessName:VisionMix.exe(25636)     Description:[MV_CC_DestroyHandle] return[0x0]     Solution:
Info    2020-09-04 15:43:52:0767  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(14728)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 15:43:52:0767  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(14728)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 15:43:52:0767  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(14728)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 15:43:53:0223  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(14728)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 15:43:53:0223  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(14728)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 15:43:53:0778  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(14728)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 15:43:53:0820  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(14728)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[3267]     Solution:
Info    2020-09-04 15:43:53:0820  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(14728)     Description:The callback has been registered     Solution:
Info    2020-09-04 15:43:53:0821  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(14728)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:43:53:0821  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(14728)     Description:CamCtrl RecvThread Start, ThreadId[21076]     Solution:
Info    2020-09-04 15:43:53:0821  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(14728)     Description:CamCtrl Display Thread Start, ThreadId[24404]     Solution:
Error   2020-09-04 15:43:54:0082  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2576)  ProcessName:VisionMix.exe(14728)     Description:SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]     Solution:
Error   2020-09-04 15:43:54:0082  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4174)  ProcessName:VisionMix.exe(14728)     Description:[MV_CC_SetEnumValue] Property[ExposureAuto], Value[0], return[0x80000106]     Solution:
Info    2020-09-04 15:47:38:0429  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(25548)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 15:47:38:0429  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(25548)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 15:47:38:0429  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(25548)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 15:47:38:0957  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(25548)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 15:47:38:0957  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(25548)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 15:47:39:0504  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(25548)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 15:47:39:0551  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(25548)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[3493]     Solution:
Info    2020-09-04 15:47:39:0552  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(25548)     Description:The callback has been registered     Solution:
Info    2020-09-04 15:47:39:0552  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(25548)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 15:47:39:0552  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(25548)     Description:CamCtrl RecvThread Start, ThreadId[20316]     Solution:
Info    2020-09-04 15:47:39:0552  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(25548)     Description:CamCtrl Display Thread Start, ThreadId[26140]     Solution:
Error   2020-09-04 15:47:39:0807  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2576)  ProcessName:VisionMix.exe(25548)     Description:SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]     Solution:
Error   2020-09-04 15:47:39:0807  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4174)  ProcessName:VisionMix.exe(25548)     Description:[MV_CC_SetEnumValue] Property[ExposureAuto], Value[0], return[0x80000106]     Solution:
Info    2020-09-04 16:00:48:0545  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(18856)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 16:00:48:0545  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(18856)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 16:00:48:0546  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(18856)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 16:00:49:0008  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(18856)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 16:00:49:0008  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(18856)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 16:00:49:0554  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(18856)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 16:00:49:0600  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(18856)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[4283]     Solution:
Info    2020-09-04 16:00:49:0601  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(18856)     Description:The callback has been registered     Solution:
Info    2020-09-04 16:00:49:0601  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(18856)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 16:00:49:0601  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(18856)     Description:CamCtrl Display Thread Start, ThreadId[12248]     Solution:
Info    2020-09-04 16:00:49:0601  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(18856)     Description:CamCtrl RecvThread Start, ThreadId[13748]     Solution:
Error   2020-09-04 16:00:49:0903  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2576)  ProcessName:VisionMix.exe(18856)     Description:SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]     Solution:
Error   2020-09-04 16:00:49:0903  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4174)  ProcessName:VisionMix.exe(18856)     Description:[MV_CC_SetEnumValue] Property[ExposureAuto], Value[0], return[0x80000106]     Solution:
Warning 2020-09-04 16:01:06:0094  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L7249)  ProcessName:VisionMix.exe(18856)     Description:[InnerGetOneFrame]This's frame lose packets[49]     Solution:Please check the network environment
Info    2020-09-04 16:02:13:0399  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(15444)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 16:02:13:0399  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(15444)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 16:02:13:0400  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(15444)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Error   2020-09-04 16:02:13:0462  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4440)  ProcessName:VisionMix.exe(15444)     Description:[MV_CC_InvalidateNodes] return[0x80000003]     Solution:
Info    2020-09-04 16:02:13:0462  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(15444)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x80000203]     Solution:
Info    2020-09-04 16:02:13:0485  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1048)  ProcessName:VisionMix.exe(15444)     Description:[MV_CC_DestroyHandle] return[0x0]     Solution:
Info    2020-09-04 16:10:59:0134  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0938)  ProcessName:VisionMix.exe(13780)     Description:Current dynamic library path[C:\Program Files (x86)\Common Files\MVS\Runtime\Win64_x64\MvCameraControl.dll]     Solution:
Info    2020-09-04 16:10:59:0134  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L0941)  ProcessName:VisionMix.exe(13780)     Description:[MV_CC_CreateHandle] return[0x0]     Solution:
Info    2020-09-04 16:10:59:0135  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6776)  ProcessName:VisionMix.exe(13780)     Description:CamCtrl[0x3020003], GigE SDKVersion[0x3020003], DriverVersion[0x3020001]     Solution:
Info    2020-09-04 16:10:59:0579  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L4451)  ProcessName:VisionMix.exe(13780)     Description:[MV_CC_InvalidateNodes] return[0x0]     Solution:
Info    2020-09-04 16:10:59:0579  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1339)  ProcessName:VisionMix.exe(13780)     Description:[MV_CC_OpenDevice] nPrivilegeMode[1], nSwitchoverKey[0], return[0x0]     Solution:
Error   2020-09-04 16:11:00:0089  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(XmlParse.cpp-L2496)  ProcessName:VisionMix.exe(13780)     Description:GetNodeValue [ImageCompressionMode], [Node is not readable. : AccessException thrown in node 'ImageCompressionMode' while calling 'ImageCompressionMode.GetIntValue()' (file 'EnumerationT.h', line 131)]     Solution:
Info    2020-09-04 16:11:00:0128  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1878)  ProcessName:VisionMix.exe(13780)     Description:GigE, Width[2448],Height[2048],PixelFormat[0x2180014],PayloadSize[15040512],ChunkCount[0],CompressMode[0],DeviceUptime[4894]     Solution:
Info    2020-09-04 16:11:00:0129  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1964)  ProcessName:VisionMix.exe(13780)     Description:The callback has been registered     Solution:
Info    2020-09-04 16:11:00:0129  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L1974)  ProcessName:VisionMix.exe(13780)     Description:[MV_CC_StartGrabbing] return[0x0]     Solution:
Info    2020-09-04 16:11:00:0129  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6463)  ProcessName:VisionMix.exe(13780)     Description:CamCtrl RecvThread Start, ThreadId[25376]     Solution:
Info    2020-09-04 16:11:00:0129  DevID:MV-CA050-10GC(00D43148952)  Source-Line:MvCameraControl.dll(CInterfaceManager.cpp-L6288)  ProcessName:VisionMix.exe(13780)     Description:CamCtrl Display Thread Start, ThreadId[17548]     Solution:
